intensidad,ocupacion
11.59364,2.35689
11.60777,2.402827
11.3617,2.202128
11.21505,2.060932
11.31159,2.144928
11.213,1.866426
11.08633,1.938849
11.06475,2.093525
12.02878,2.726619
11.56631,2.039427
11.74194,2.003584
11.64158,2.175627
12.75899,2.26259
13.07527,2.473118
14.21631,3.780142
14.39007,4.024823
15.88214,4.292857
17.43571,4.492857
17.76534,4.649819
18.53929,4.8
18.99643,5.089286
18.54964,5.294326
18.83688,4.836879
18.24468,5.007092
19.03572,5.617857
18.2242,5.281139
19.40925,6.217082
18.36917,5.741935
19.51071,5.567857
20.51245,5.857651
20.49466,5.825623
19.69751,5.800712
19.08602,5.27957
18.6223,5.820144
18.46237,6.010753
18.61957,4.916667
18.24373,5.806452
18.46975,5.074733
18.61348,5.677305
18.17376,5.829787
17.33688,5.542553
17.59575,5.492908
18.17376,5.386525
17.75714,4.242857
18.1637,4.41637
18.08214,4.15
16.98214,4.110714
16.67143,3.992857
16.09286,4.682143
16.48188,3.699275
16.10036,4.232975
16.10394,4.516129
15.67029,5.028986
15.00725,4.73913
15.00365,4.222628
14.83636,4.290909
14.52747,4.304029
14.5704,3.711191
13.88087,3.758123
13.075,4.432143
13.48387,4.476703
12.86833,4.035587
12.36655,3.83274
12.61922,4.822064
12.08214,4.353571
12.16129,4.114696
12.70652,2.891304
11.77174,3.561594
12.03273,3.847273
11.72727,2.916364
11.51439,3.744604
11.14493,3.391304
11.24364,3.556364
11.09025,3.34296
11.04693,3.472924
10.84477,3.371841
10.90217,2.452899
11.32,2.323636
10.85766,2.474452
11.68132,2.421245
11.13187,2.479853
11.33577,2.609489
11.04015,2.591241
11.12319,2.355072
10.82609,2.221014
10.60357,3.089286
11.15357,3.321429
11.48201,3.276978
11.41786,3.367857
11.32975,3.379928
11.4964,3.348921
10.95699,2.83871
11.69784,2.71223
11.07636,2.185455
10.71533,2.437956
10.57971,2.51087
10.36918,3.311828
11.41935,3.609319
11.69893,3.752688
12.33333,3.767025
11.98566,3.648746
12.25899,3.503597
12.83094,3.683453
13.49459,2.559567
13.76978,2.938849
14.28623,2.916667
14.05755,3.233813
14.64029,3.071942
14.66667,3.021739
15.61511,3.233813
15.92883,4.330961
16.03203,4.761566
17.45907,4.882562
17.74286,4.982143
18.05,4.889286
18.14539,5.014184
19.03873,4.102113
18.5583,3.971731
18.39576,4.360424
18.50883,4.671378
18.68198,5.074205
19.31579,5.603509
19.72695,5.56383
19.88298,5.556737
20.22968,4.745583
20.5,6.559859
20.5669,6.084507
20.70526,4.761404
21.19081,6.671378
21.34982,6.519434
21.24382,6.060071
21.31095,6.469965
21.05,6.332143
21.43214,5.960714
21.61071,6.371428
20.56786,5.971428
21.39643,6.103571
20.74194,6.017921
22.16187,6.665468
21.00714,6.471428
20.54643,6.485714
20.89606,6.362007
20.57554,5.16187
21.11151,5.870503
21.16667,6.605072
20.83813,6.244604
21.67148,5.635379
21.10469,4.920578
20.35379,5.34296
19.49097,5.696751
19.65343,5.649819
20.12681,6.293478
19.83453,6.111511
20.0036,5.356115
18.69065,6.266187
18,5.091241
19.19343,4.675182
18.25547,4.29927
18.30292,4.135036
17.60072,4.215827
17.40072,4.314079
17.1259,3.902878
16.05054,3.768953
16.41241,3.813869
15.60219,3.817518
15.05494,3.476191
15.58823,3.363971
15.70221,3.393382
16.0696,3.172161
15.39194,3.238095
15.64103,2.981685
14.6,4.139286
13.98929,4.082143
14.05018,3.992831
13.25,3.818841
13.13309,4.654676
12.46209,4.870036
12.6413,4.148551
11.39209,3.305755
11.22909,3.047273
11.48364,3.356364
11.61455,3.178182
11.0146,2.656934
10.84364,2.370909
9.330909,2.076364
9.836364,1.887273
9.788321,1.821168
8.927273,1.552727
8.96,1.909091
8.594891,1.518248
7.602888,2.613719
8.118705,2.647482
8.603637,2.781818
8.98917,2.906137
8.59058,2.807971
8.84,2.785455
8.34058,2.34058
7.637993,1.566308
7.357143,1.621429
6.697842,1.133093
6.375,1.053571
6.539286,0.9642857
5.960714,0.6928571
6.442857,0.7464285
6.630825,0.7956989
6.456522,0.7789855
6.361011,0.7906137
5.992754,0.6231884
5.876812,0.7210145
5.105454,0.6509091
4.8,0.7563636
4.518116,0.6884058
4.705454,0.7563636
4.40942,0.4456522
3.935484,0.3405018
3.985816,0.3758865
4.102837,0.4007092
3.691489,0.3687943
3.382979,0.2659574
3.404255,0.2446809
3.404255,0.4326241
3.22695,0.2375887
3.280142,0.2092199
3.450355,0.287234
3.219858,0.3049645
3.042857,0.2464286
2.829787,0.1843972
2.911348,0.1914894
3.134752,0.1985816
3.35461,0.248227
3.280142,0.2163121
3.464539,0.3262411
3.41844,0.3262411
3.280142,0.2624114
3.382979,0.2801418
2.794326,0.1631206
3.070922,0.2021277
3.171429,0.3178571
3.393617,0.5248227
2.833333,0.1560284
2.985816,0.2659574
2.975177,0.1985816
3.234043,0.2588652
3.439716,0.2446809
3.22695,0.2092199
3.5,0.2765957
3.687943,0.2659574
3.723404,0.3014185
3.595745,0.2765957
3.62766,0.2375887
4.195035,0.5602837
3.925532,0.3829787
4.109929,0.3687943
4.22695,0.3971631
4.014184,0.4184397
4.067857,0.9392857
4.223404,0.3652482
4.343972,0.4787234
4.521276,0.5
5.187943,0.6241135
5.056737,0.4609929
5.216312,0.5496454
5.070922,0.5070922
5.099291,0.6453901
5.492908,0.5567376
5.925532,0.677305
