intensidad,ocupacion
10.65568,1.578755
10.41445,1.498099
9.898182,1.581818
10.00752,1.642857
9.749104,2.50896
10.61111,3.048148
11.29391,3.0681
12.15556,3.325926
11.9319,2.985663
12.04797,2.815498
13.00364,2.992727
12.5316,2.379182
13.45161,2.111111
13.26136,2.113636
14.67399,2.531136
14.54924,2.496212
15.61539,2.593407
15.99259,2.666667
16.88129,2.902878
17.12222,3.033333
17.5448,3.154122
18.71111,3.740741
18.15771,3.383512
19.88148,3.52963
21.15771,4.275986
20.67407,4.118518
22.62724,4.795699
22.22222,5.044445
22.48029,5.333333
23.2963,6.655556
24.18996,5.401433
24.75185,5.670371
24.82079,6.02509
24.21561,5.342008
24.52128,6.836879
23.75824,6.446887
24.8617,7.567376
23.25641,6.717949
25.47872,7.187943
24.67033,7.369963
23.98587,6.922262
24.72993,6.642336
24.65018,6.399293
25.23985,6.324723
25.76259,6.291367
24.95167,6.550186
25.6295,6.388489
23.75646,7.546125
24.55477,8.699647
23.89416,8.678832
23.61131,7.911661
22.98905,8.029197
22.74558,8.042403
22.43657,7.201492
21.6558,4.916667
20.98491,5.049057
21.23897,4.441176
20.27969,4.701149
19.80657,5.689781
18.63396,5.049057
19.50916,5.164835
19.37736,6.218868
18.40221,5.701107
19.0916,6.248092
19.15441,5.985294
19.03817,4.38168
18.98524,4.147602
17.79924,5.348485
18.32967,5.241758
17.43561,5.087121
17.26838,4.922794
16.89734,6.547529
16.4375,6.753676
16.673,6.65019
16.60662,5.073529
16.50951,4.486692
15.45421,4.428571
15.79167,4.416667
15.81685,4.223443
15.82197,3.174242
15.91941,3.21978
15.7,3.274074
14.14695,4.27957
14.05556,4.625926
14.53763,3.853047
14.11808,3.878229
14.59643,2.717857
13.11808,2.483395
13.79643,3.739286
12.95094,4.037736
13.56,3.272727
12.88679,2.8
13.37868,2.897059
12.26616,3.212928
12.40073,2.360294
11.96981,2.177358
12.03971,3.173285
11.8694,3.869403
12.20578,3.606498
11.53137,4.523985
12.35943,4.782918
11.59927,4.422794
13.14235,4.042705
13.15441,3.665441
13.74377,3.868327
13.57875,3.018315
14.43617,2.79078
14.47985,3.018315
15.8617,2.996454
16.27306,3.324723
16.77143,3.285714
17.18518,3.7
18.7153,4.619217
18.9375,4.783088
19.53737,4.839858
20.18819,5.162362
21.325,6.267857
20.80224,5.570896
21.13357,5.505415
20.91698,4.154717
21.65343,4.981949
21.57463,4.865672
22.32852,4.509025
21.63197,4.67658
22.87726,5.805054
21.61852,5.514815
21.83154,5.448029
21.21852,5.674074
21.47482,4.953238
21.30483,5.672863
21.42546,5.461818
20.34211,5.496241
20.86545,4.52
20.42366,4.022901
21.04396,4.70696
19.97753,6.441947
21.1087,6.721014
19.7963,8.244445
20.43929,8.146428
19.9631,8.228783
18.84133,7.206642
19.2583,6.099631
19.00357,5.735714
18.94096,4.774908
18.51786,3.842857
18.79926,4.237918
18.76173,4.722022
17.66045,4.123134
18.30686,5.891697
17.15789,3.342105
16.62545,3.367273
15.68519,4.348148
14.88214,3.946429
15.14391,4.302583
15.03929,4.278572
14.8893,4.081181
15.525,4.203571
14.36162,3.568266
13.97143,3.103571
13.07778,3.544445
13.30466,2.616488
13.07435,2.408922
13.10108,2.465704
12.04089,2.866171
12.35971,3.528777
11.79478,3.391791
11.86643,3.292419
11.5709,3.246269
12.21864,3.480287
10.93704,2.57037
11.39068,2.207885
10.98524,2.494465
10.43214,2.321429
9.928839,2.029963
10.87591,2.20073
10.20833,1.958333
10,1.897436
9.5,1.875
9.789668,1.808118
8.780303,1.44697
9.029305,1.479854
8.927203,1.413793
8.841726,2.557554
7.914498,2.836431
7.611511,3.489209
7,3.457249
6.974638,3.637681
6.779026,3.224719
7.217712,1.225092
6.833977,1.11583
7.181132,1.09434
6.761719,0.9414063
7.260223,2.204461
6.930769,2.123077
6.44403,2.029851
6.440613,2.038314
6.498141,2.011153
6.237548,2.237548
6.758364,1.539033
5.896946,0.8129771
5.904059,0.9815498
5.030418,0.6958175
4.755556,0.5777778
4.475285,0.6463878
4.923357,0.7262774
5.332076,0.554717
5.304029,0.4908425
5.083333,0.5606061
5.238971,0.4852941
4.273764,0.4676806
4.332103,0.3874539
4.402256,0.4774436
4.148015,0.4476534
4.02963,0.3037037
3.90681,0.3763441
4.051661,0.3284133
3.712177,0.298893
3.645756,0.2509225
3.686347,0.2435424
3.771218,0.3284133
3.306273,0.2324723
3.678967,0.2693727
3.605166,0.2435424
3.309963,0.3394834
3.070111,0.1808118
3.254612,0.2066421
3.184502,0.2177122
3.295203,0.2361624
3.121771,0.2509225
3.343174,0.2361624
3.686347,0.5608856
3.881919,0.3911439
3.476015,0.3431734
3.752768,0.398524
3.959409,0.2915129
3.822878,0.3468635
3.896679,0.3505535
3.833948,0.4797048
4.206642,0.4612546
4.686347,0.4538745
5.073801,0.6789668
4.822878,0.5498155
5.741697,0.7232472
6.346863,1.059041
6.055351,0.9151291
5.841329,0.7380074
5.749077,0.704797
5.822878,0.704797
5.678967,0.5645757
5.874539,0.7933579
5.715867,0.7269373
5.96679,0.7121771
5.819188,0.6642066
6.177122,0.6273063
6.479705,0.6900369
6.649446,0.8228782
6.715867,1.073801
6.793358,0.7933579
6.453875,0.7564576
7.191882,0.8265682
6.881919,0.9667897
7.103321,0.800738
7.446495,1.0369
7.084871,1.02214
7.815498,1.151291
8.900369,1.03321
8.99631,1.243542
9.177122,1.162362
9.535055,1.217712
10.28782,1.457565
10.5941,1.638376
12.30627,1.793358
11.93727,2.084871
12.52768,1.870849
13.70111,2.132841
13.8155,2.557196
13.18819,2.02583
13.06273,2.166052
12.83395,1.97786
12.95203,1.848709
12.94096,1.859779
12.66421,1.885609
13.26937,2.01107
12.92989,2.243542
13.83026,2.099631
12.98524,1.837638
13.26937,2.00738
10.66791,1.645522
